timestamp,ir,red,ir_ac,ir_dc,red_ac,red_dc,r_value,true_hr,true_spo2
2025-12-04T20:36:12.087672,111293.0,97011.0,92.113304,109628.554688,53.649593,95237.140625,0.670442,85.0,100.0
2025-12-04T20:36:12.089449,111293.0,97011.0,140.407242,109645.203125,63.523129,95254.882812,0.520769,85.0,100.0
2025-12-04T20:36:12.091163,111293.0,97011.0,166.327652,109661.679688,66.800964,95272.445312,0.462281,85.0,100.0
2025-12-04T20:36:12.093145,111201.0,96987.0,181.16391,109677.070312,66.853973,95289.59375,0.424743,85.0,100.0
2025-12-04T20:36:12.095073,111201.0,96987.0,187.318695,109692.3125,64.628876,95306.570312,0.397099,85.0,100.0
2025-12-04T20:36:12.097158,111201.0,96987.0,180.785004,109707.398438,59.306606,95323.375,0.377552,85.0,100.0
2025-12-04T20:36:12.098940,111201.0,96987.0,165.678558,109722.335938,52.107876,95340.015625,0.361957,85.0,100.0
2025-12-04T20:36:12.100646,111313.0,97024.0,137.846222,109738.242188,41.508026,95356.859375,0.346532,85.0,100.0
2025-12-04T20:36:12.102497,111313.0,97024.0,102.651405,109753.992188,29.123751,95373.53125,0.326494,85.0,100.0
2025-12-04T20:36:12.104192,111313.0,97024.0,71.860878,109769.585938,18.695528,95390.039062,0.299381,85.0,100.0
2025-12-04T20:36:12.105958,111313.0,97024.0,45.965366,109785.023438,10.253145,95406.382812,0.25668,85.0,100.0
2025-12-04T20:36:12.107658,111812.0,97253.0,8.633288,109805.296875,11.745381,95424.851562,1.565499,85.0,100.0
2025-12-04T20:36:12.109456,111812.0,97253.0,80.312973,109825.367188,42.031025,95443.132812,0.602202,85.0,100.0
2025-12-04T20:36:12.111184,111812.0,97253.0,126.221664,109845.234375,60.957783,95461.234375,0.555712,85.0,100.0
2025-12-04T20:36:12.113479,111812.0,97253.0,151.2827,109864.90625,70.771263,95479.15625,0.538292,85.0,100.0
2025-12-04T20:36:12.115329,111960.0,97338.0,170.164032,109885.859375,79.319412,95497.742188,0.536365,85.0,100.0
2025-12-04T20:36:12.117311,111960.0,97338.0,183.588837,109906.601562,86.478592,95516.148438,0.542013,85.0,100.0
2025-12-04T20:36:12.119046,111960.0,97338.0,182.400848,109927.132812,86.508865,95534.367188,0.545732,85.0,100.0
2025-12-04T20:36:12.120728,111960.0,97338.0,170.972626,109947.460938,81.507889,95552.40625,0.54855,85.0,100.0
2025-12-04T20:36:12.122351,111366.0,97140.0,112.914452,109961.648438,59.891003,95568.28125,0.610295,85.0,100.0
2025-12-04T20:36:12.124185,111366.0,97140.0,25.329,109975.695312,27.80653,95584.0,1.263107,85.0,100.0
2025-12-04T20:36:12.125952,111366.0,97140.0,37.935162,109989.601562,3.555553,95599.5625,0.107835,85.0,100.0
2025-12-04T20:36:12.128119,111366.0,97140.0,80.366798,110003.367188,13.760854,95614.96875,0.196992,85.0,100.0
2025-12-04T20:36:12.130140,111378.0,97094.0,104.827354,110017.117188,28.281765,95629.757812,0.310384,85.0,100.0
2025-12-04T20:36:12.132021,111378.0,97094.0,115.189171,110030.726562,39.98782,95644.398438,0.399365,85.0,100.0
2025-12-04T20:36:12.134333,111378.0,97094.0,115.811729,110044.203125,45.92532,95658.898438,0.456185,85.0,100.0
2025-12-04T20:36:12.136040,111378.0,97094.0,109.52755,110057.539062,47.447781,95673.25,0.498336,85.0,100.0
2025-12-04T20:36:12.137760,111917.0,97303.0,62.376682,110076.132812,31.668964,95689.546875,0.584037,85.0,100.0
2025-12-04T20:36:12.139493,111917.0,97303.0,10.868924,110094.539062,4.599629,95705.679688,0.486815,85.0,100.0
2025-12-04T20:36:12.141249,111917.0,97303.0,61.913845,110112.765625,14.765605,95721.65625,0.274341,85.0,100.0
2025-12-04T20:36:12.143064,111917.0,97303.0,94.331818,110130.8125,27.570782,95737.46875,0.336216,85.0,100.0
2025-12-04T20:36:12.144960,111943.0,97244.0,113.479698,110148.9375,31.024513,95752.53125,0.314497,85.0,100.0
2025-12-04T20:36:12.146929,111943.0,97244.0,122.154015,110166.882812,27.680275,95767.445312,0.260673,85.0,100.0
2025-12-04T20:36:12.148532,111943.0,97244.0,121.181847,110184.648438,23.713966,95782.210938,0.225114,85.0,100.0
2025-12-04T20:36:12.150224,111943.0,97244.0,113.460167,110202.234375,19.539162,95796.828125,0.198108,85.0,100.0
2025-12-04T20:36:12.151672,111443.0,97111.0,67.697372,110214.640625,6.488022,95809.96875,0.110248,85.0,100.0
2025-12-04T20:36:12.153451,111443.0,97111.0,2.246964,110226.921875,12.067642,95822.976562,6.177951,85.0,100.0
2025-12-04T20:36:12.155237,111443.0,97111.0,51.463272,110239.085938,24.458267,95835.859375,0.546683,85.0,100.0
2025-12-04T20:36:12.157031,111443.0,97111.0,83.198135,110251.125,31.779556,95848.609375,0.439371,85.0,100.0
2025-12-04T20:36:12.158671,111226.0,96950.0,115.394524,110260.875,45.959679,95859.625,0.458118,85.0,100.0
2025-12-04T20:36:12.160286,111226.0,96950.0,146.047836,110270.523438,64.155968,95870.53125,0.505262,85.0,100.0
2025-12-04T20:36:12.162220,111226.0,96950.0,159.194809,110280.078125,73.269249,95881.328125,0.529366,85.0,100.0
2025-12-04T20:36:12.164036,111226.0,96950.0,159.227524,110289.539062,75.44503,95892.015625,0.54496,85.0,100.0
2025-12-04T20:36:12.165923,111805.0,97160.0,110.949249,110304.695312,58.434208,95904.695312,0.605755,85.0,100.0
2025-12-04T20:36:12.167862,111805.0,97160.0,31.389679,110319.703125,28.87464,95917.25,1.058001,85.0,100.0
2025-12-04T20:36:12.169624,111805.0,97160.0,26.563446,110334.554688,6.343389,95929.679688,0.27466,85.0,100.0
2025-12-04T20:36:12.171313,111805.0,97160.0,65.908173,110349.257812,9.920772,95941.984375,0.173128,85.0,100.0
2025-12-04T20:36:12.173333,111538.0,97066.0,71.829254,110361.148438,14.478902,95953.226562,0.231841,85.0,100.0
2025-12-04T20:36:12.175238,111538.0,97066.0,53.825836,110372.921875,10.513082,95964.351562,0.224642,85.0,100.0
2025-12-04T20:36:12.177061,111538.0,97066.0,37.999176,110384.570312,7.10439,95975.367188,0.215031,85.0,100.0
2025-12-04T20:36:12.178914,111538.0,97066.0,24.627108,110396.109375,4.287007,95986.273438,0.20021,85.0,100.0
2025-12-04T20:36:12.181110,111144.0,96977.0,12.814038,110403.585938,3.953328,95996.179688,0.354818,85.0,100.0
2025-12-04T20:36:12.183347,111144.0,96977.0,65.063065,110410.992188,15.541219,96005.992188,0.274704,85.0,100.0
2025-12-04T20:36:12.184963,111144.0,96977.0,98.148514,110418.320312,22.814655,96015.703125,0.267319,85.0,100.0
2025-12-04T20:36:12.186805,111144.0,96977.0,115.792557,110425.578125,26.621784,96025.320312,0.264387,85.0,100.0
2025-12-04T20:36:12.188535,111086.0,96938.0,125.430542,110432.179688,30.393166,96034.445312,0.278639,85.0,100.0
2025-12-04T20:36:12.190242,111086.0,96938.0,128.860229,110438.71875,33.920021,96043.484375,0.302685,85.0,100.0
2025-12-04T20:36:12.191959,111086.0,96938.0,123.798218,110445.195312,34.439064,96052.429688,0.319871,85.0,100.0
2025-12-04T20:36:12.193680,111086.0,96938.0,113.03894,110451.601562,32.805763,96061.289062,0.333692,85.0,100.0
2025-12-04T20:36:12.195734,111478.0,97046.0,72.442184,110461.867188,22.463953,96071.140625,0.356545,85.0,100.0
2025-12-04T20:36:12.197630,111478.0,97046.0,13.152143,110472.03125,6.578211,96080.890625,0.575078,85.0,100.0
2025-12-04T20:36:12.199422,111478.0,97046.0,29.442097,110482.09375,5.011144,96090.539062,0.195695,85.0,100.0
2025-12-04T20:36:12.201202,111478.0,97046.0,57.784382,110492.054688,12.896886,96100.09375,0.256615,85.0,100.0
2025-12-04T20:36:12.202915,111213.0,96969.0,56.549847,110499.265625,12.517283,96108.78125,0.254493,85.0,100.0
2025-12-04T20:36:12.204621,111213.0,96969.0,34.520061,110506.40625,6.328319,96117.382812,0.210767,85.0,100.0
2025-12-04T20:36:12.206210,111213.0,96969.0,16.973677,110513.476562,1.59492,96125.898438,0.108028,85.0,100.0
2025-12-04T20:36:12.207841,111213.0,96969.0,3.60893,110520.476562,1.837209,96134.328125,0.585254,85.0,100.0
2025-12-04T20:36:12.209525,111085.0,96916.0,14.663528,110526.125,7.727279,96142.148438,0.605814,85.0,100.0
2025-12-04T20:36:12.211366,111085.0,96916.0,35.338333,110531.710938,15.009017,96149.890625,0.488252,85.0,100.0
2025-12-04T20:36:12.213448,111085.0,96916.0,47.873001,110537.242188,19.275131,96157.554688,0.462841,85.0,100.0
2025-12-04T20:36:12.215382,111085.0,96916.0,53.936478,110542.71875,21.165756,96165.140625,0.451091,85.0,100.0
2025-12-04T20:36:12.217262,111224.0,96970.0,45.70668,110549.53125,17.628151,96173.1875,0.443333,85.0,100.0
2025-12-04T20:36:12.218939,111224.0,96970.0,27.870253,110556.273438,10.466531,96181.15625,0.431673,85.0,100.0
2025-12-04T20:36:12.220630,111224.0,96970.0,13.668105,110562.953125,4.806374,96189.046875,0.404197,85.0,100.0
2025-12-04T20:36:12.222161,111224.0,96970.0,2.854628,110569.5625,0.534402,96196.859375,0.215176,85.0,100.0
2025-12-04T20:36:12.223814,111656.0,97146.0,34.080482,110580.429688,14.382648,96206.351562,0.485074,85.0,100.0
2025-12-04T20:36:12.254657,111656.0,97146.0,87.300697,110591.1875,35.943684,96215.75,0.473238,85.0,100.0
2025-12-04T20:36:12.294468,111656.0,97146.0,119.779701,110601.835938,49.068195,96225.054688,0.470859,85.0,100.0
2025-12-04T20:36:12.334409,111656.0,97146.0,135.739655,110612.375,55.47884,96234.265625,0.46978,85.0,100.0
2025-12-04T20:36:12.375459,111126.0,96948.0,103.367271,110617.515625,43.423965,96241.40625,0.482846,85.0,100.0
2025-12-04T20:36:12.414918,111126.0,96948.0,38.77499,110622.601562,19.041153,96248.476562,0.564406,85.0,100.0
2025-12-04T20:36:12.454651,111126.0,96948.0,9.047276,110627.632812,0.733536,96255.476562,0.093184,85.0,100.0
2025-12-04T20:36:12.495169,111126.0,96948.0,42.261143,110632.617188,12.225449,96262.40625,0.332468,85.0,100.0
2025-12-04T20:36:12.532309,111046.0,96883.0,68.637054,110636.75,25.043146,96268.609375,0.419319,85.0,100.0
2025-12-04T20:36:12.572262,111046.0,96883.0,88.657074,110640.84375,37.016781,96274.757812,0.479831,85.0,100.0
2025-12-04T20:36:12.614738,111046.0,96883.0,97.634125,110644.898438,43.315609,96280.84375,0.50984,85.0,100.0
2025-12-04T20:36:12.653681,111046.0,96883.0,98.298676,110648.914062,45.244808,96286.867188,0.528934,85.0,100.0
2025-12-04T20:36:12.694354,110824.0,96737.0,108.035469,110650.664062,53.827652,96291.367188,0.57254,85.0,100.0
2025-12-04T20:36:12.733569,110824.0,96737.0,123.607246,110652.398438,66.606461,96295.828125,0.619193,85.0,100.0
2025-12-04T20:36:12.772882,110824.0,96737.0,127.416817,110654.117188,71.754898,96300.242188,0.64709,85.0,100.0
2025-12-04T20:36:12.811688,110824.0,96737.0,122.706367,110655.820312,71.221207,96304.609375,0.666913,85.0,100.0
2025-12-04T20:36:12.851705,110986.0,96808.0,101.330856,110659.125,61.920162,96309.640625,0.702114,85.0,100.0
2025-12-04T20:36:12.891906,110986.0,96808.0,69.438766,110662.398438,46.973873,96314.625,0.777253,85.0,100.0
2025-12-04T20:36:12.932089,110986.0,96808.0,42.90654,110665.632812,33.7019,96319.5625,0.902463,85.0,100.0
2025-12-04T20:36:12.972379,110986.0,96808.0,21.696581,110668.835938,22.381588,96324.445312,1.185191,85.0,100.0
2025-12-04T20:36:13.012881,110740.0,96736.0,22.066456,110669.546875,17.952236,96328.5625,0.934672,85.0,100.0
2025-12-04T20:36:13.051635,110740.0,96736.0,37.640186,110670.25,18.642178,96332.640625,0.568987,85.0,100.0
2025-12-04T20:36:13.091038,110740.0,96736.0,46.442432,110670.945312,18.046963,96336.671875,0.446407,85.0,100.0
2025-12-04T20:36:13.130812,110740.0,96736.0,49.956593,110671.640625,16.579189,96340.664062,0.381239,85.0,100.0
2025-12-04T20:36:13.171133,110796.0,96758.0,45.75771,110672.882812,13.097126,96344.835938,0.328794,85.0,100.0
2025-12-04T20:36:13.210414,110796.0,96758.0,36.360737,110674.117188,8.396442,96348.96875,0.265254,85.0,100.0
2025-12-04T20:36:13.250735,110796.0,96758.0,27.619526,110675.335938,4.592731,96353.0625,0.191003,85.0,100.0
2025-12-04T20:36:13.291702,110796.0,96758.0,19.84853,110676.546875,1.642536,96357.109375,0.095051,85.0,100.0
2025-12-04T20:36:13.330495,111039.0,96921.0,3.178354,110680.171875,11.52943,96362.75,4.166451,85.0,100.0
2025-12-04T20:36:13.369839,111039.0,96921.0,35.631477,110683.757812,31.148083,96368.335938,1.004031,85.0,100.0
2025-12-04T20:36:13.410635,111039.0,96921.0,56.459602,110687.3125,43.181286,96373.867188,0.878408,85.0,100.0
2025-12-04T20:36:13.450481,111039.0,96921.0,67.876595,110690.828125,49.164196,96379.335938,0.831872,85.0,100.0
2025-12-04T20:36:13.490181,111870.0,97262.0,128.0457,110702.617188,73.533142,96388.164062,0.659557,85.0,100.0
2025-12-04T20:36:13.530431,111870.0,97262.0,219.117477,110714.289062,109.458923,96396.90625,0.57374,85.0,100.0
2025-12-04T20:36:13.569789,111870.0,97262.0,270.648224,110725.84375,128.450134,96405.554688,0.5451,85.0,100.0
2025-12-04T20:36:13.608316,111870.0,97262.0,291.290314,110737.289062,134.391052,96414.117188,0.529904,85.0,100.0
2025-12-04T20:36:13.647982,111461.0,97141.0,261.35199,110744.523438,122.617638,96421.390625,0.53886,85.0,100.0
2025-12-04T20:36:13.687546,111461.0,97141.0,197.466248,110751.6875,99.030235,96428.585938,0.575996,85.0,100.0
2025-12-04T20:36:13.728558,111461.0,97141.0,140.92865,110758.78125,76.639122,96435.710938,0.624585,85.0,100.0
2025-12-04T20:36:13.768767,111461.0,97141.0,92.857857,110765.804688,56.392052,96442.765625,0.697486,85.0,100.0
2025-12-04T20:36:13.808380,111262.0,97073.0,40.128105,110770.765625,34.246498,96449.070312,0.980155,85.0,100.0
2025-12-04T20:36:13.848724,111262.0,97073.0,12.827461,110775.679688,12.04728,96455.3125,1.078615,85.0,100.0
2025-12-04T20:36:13.887570,111262.0,97073.0,49.443672,110780.546875,4.314048,96461.492188,0.100204,85.0,100.0
2025-12-04T20:36:13.927779,111262.0,97073.0,72.406563,110785.359375,15.607017,96467.609375,0.247539,85.0,100.0
2025-12-04T20:36:13.969379,111105.0,96994.0,94.99411,110788.554688,27.997507,96472.875,0.338464,85.0,100.0
2025-12-04T20:36:14.008244,111105.0,96994.0,116.004852,110791.71875,40.442818,96478.085938,0.400354,85.0,100.0
2025-12-04T20:36:14.047728,111105.0,96994.0,124.093231,110794.851562,46.874947,96483.242188,0.433771,85.0,100.0
2025-12-04T20:36:20.857820,111105.0,96994.0,122.594696,110797.953125,48.691353,96488.351562,0.456076,94.0,100.0
2025-12-04T20:36:20.860153,111465.0,97106.0,90.135506,110804.625,39.590954,96494.53125,0.504377,94.0,100.0
2025-12-04T20:36:20.862187,111465.0,97106.0,37.717537,110811.226562,23.317028,96500.648438,0.709878,94.0,100.0
2025-12-04T20:36:20.863898,111465.0,97106.0,1.454338,110817.765625,10.482067,96506.703125,8.27625,94.0,100.0
2025-12-04T20:36:20.865968,111465.0,97106.0,29.006584,110824.242188,0.818005,96512.695312,0.032382,94.0,100.0
2025-12-04T20:36:20.867705,111348.0,97097.0,38.869202,110829.484375,5.440621,96518.539062,0.160726,94.0,100.0
2025-12-04T20:36:20.869699,111348.0,97097.0,35.678772,110834.671875,8.933296,96524.328125,0.287502,94.0,100.0
2025-12-04T20:36:20.871501,111348.0,97097.0,31.356504,110839.804688,10.879097,96530.054688,0.398381,94.0,100.0
2025-12-04T20:36:20.873252,111348.0,97097.0,26.486876,110844.890625,11.620308,96535.726562,0.503749,94.0,100.0
2025-12-04T20:36:20.875160,111108.0,97018.0,5.324467,110847.523438,6.139975,96540.546875,1.324057,94.0,100.0
2025-12-04T20:36:20.877005,111108.0,97018.0,26.104244,110850.132812,3.411783,96545.320312,0.150064,94.0,100.0
2025-12-04T20:36:20.878770,111108.0,97018.0,46.762447,110852.710938,9.952799,96550.046875,0.244367,94.0,100.0
2025-12-04T20:36:20.880899,111108.0,97018.0,58.622311,110855.265625,13.989908,96554.726562,0.27399,94.0,100.0
2025-12-04T20:36:20.883232,111538.0,97198.0,34.580902,110862.09375,3.884092,96561.164062,0.128954,94.0,100.0
2025-12-04T20:36:20.886213,111538.0,97198.0,13.394197,110868.851562,15.612978,96567.53125,1.338282,94.0,100.0
2025-12-04T20:36:20.888328,111538.0,97198.0,46.46402,110875.546875,28.462099,96573.835938,0.703277,94.0,100.0
2025-12-04T20:36:20.890489,111538.0,97198.0,67.098297,110882.171875,35.875183,96580.078125,0.613842,94.0,100.0
2025-12-04T20:36:20.892528,111892.0,97269.0,101.64006,110892.273438,43.81197,96586.96875,0.494892,94.0,100.0
2025-12-04T20:36:20.894542,111892.0,97269.0,143.987717,110902.273438,51.657673,96593.789062,0.411908,94.0,100.0
2025-12-04T20:36:20.896507,111892.0,97269.0,165.504807,110912.171875,54.193806,96600.539062,0.375957,94.0,100.0
2025-12-04T20:36:20.898457,111892.0,97269.0,171.076096,110921.96875,52.836872,96607.226562,0.354614,94.0,100.0
2025-12-04T20:36:20.900541,111960.0,97253.0,169.660614,110932.351562,47.732685,96613.6875,0.323039,94.0,100.0
2025-12-04T20:36:20.902383,111960.0,97253.0,163.398407,110942.632812,40.281025,96620.078125,0.283063,94.0,100.0
2025-12-04T20:36:20.904502,111960.0,97253.0,149.493622,110952.804688,32.684834,96626.40625,0.251053,94.0,100.0
2025-12-04T20:36:20.906192,111960.0,97253.0,131.003876,110962.875,25.427998,96632.671875,0.222885,94.0,100.0
2025-12-04T20:36:20.907696,111089.0,96939.0,51.599457,110964.140625,2.349148,96635.734375,0.052277,94.0,100.0
2025-12-04T20:36:20.909448,111089.0,96939.0,66.171539,110965.390625,42.991238,96638.765625,0.74601,94.0,100.0
2025-12-04T20:36:20.911249,111089.0,96939.0,145.419586,110966.625,69.168976,96641.765625,0.546155,94.0,100.0
2025-12-04T20:36:20.913486,111089.0,96939.0,192.88736,110967.851562,83.622101,96644.742188,0.497779,94.0,100.0
2025-12-04T20:36:20.915533,111220.0,96950.0,206.341736,110970.375,88.221886,96647.796875,0.490913,94.0,100.0
2025-12-04T20:36:20.918013,111220.0,96950.0,195.017517,110972.875,85.602745,96650.820312,0.503994,94.0,100.0
2025-12-04T20:36:20.919920,111220.0,96950.0,175.705505,110975.34375,78.784874,96653.8125,0.514831,94.0,100.0
2025-12-04T20:36:20.921544,111220.0,96950.0,151.878845,110977.789062,69.400597,96656.773438,0.52465,94.0,100.0
2025-12-04T20:36:20.923172,111331.0,96903.0,118.762894,110981.320312,61.920605,96659.234375,0.598633,94.0,100.0
2025-12-04T20:36:20.925188,111331.0,96903.0,81.016312,110984.820312,56.218945,96661.671875,0.796745,94.0,100.0
2025-12-04T20:36:20.927090,111331.0,96903.0,49.681835,110988.28125,48.932812,96664.085938,1.130875,94.0,100.0
2025-12-04T20:36:20.929030,111331.0,96903.0,24.690138,110991.710938,40.951366,96666.476562,1.904406,94.0,100.0
2025-12-04T20:36:20.930867,111342.0,96852.0,4.882211,110995.210938,36.383282,96668.335938,8.556681,94.0,100.0
2025-12-04T20:36:20.932691,111342.0,96852.0,10.117788,110998.679688,34.488262,96670.171875,3.913912,94.0,100.0
2025-12-04T20:36:20.934349,111342.0,96852.0,20.112906,111002.117188,31.148909,96671.992188,1.778274,94.0,100.0
2025-12-04T20:36:20.936100,111342.0,96852.0,25.997183,111005.515625,26.984358,96673.796875,1.19185,94.0,100.0
2025-12-04T20:36:20.937772,110726.0,96640.0,12.913173,111002.71875,36.779991,96673.460938,3.270431,94.0,100.0
2025-12-04T20:36:20.939474,110726.0,96640.0,81.167564,110999.953125,55.856163,96673.125,0.790143,94.0,100.0
2025-12-04T20:36:20.941147,110726.0,96640.0,124.609947,110997.210938,66.071983,96672.796875,0.608797,94.0,100.0
2025-12-04T20:36:20.943241,110726.0,96640.0,148.024994,110994.5,69.443565,96672.46875,0.538636,94.0,100.0
2025-12-04T20:36:20.945224,110786.0,96641.0,151.903458,110992.414062,67.722794,96672.15625,0.511869,94.0,100.0
2025-12-04T20:36:20.947088,110786.0,96641.0,141.773087,110990.351562,62.509899,96671.84375,0.506221,94.0,100.0
2025-12-04T20:36:20.949064,110786.0,96641.0,126.394669,110988.3125,55.20277,96671.539062,0.50143,94.0,100.0
2025-12-04T20:36:20.950898,110786.0,96641.0,108.206192,110986.289062,46.842419,96671.234375,0.497003,94.0,100.0
2025-12-04T20:36:20.952709,111167.0,96739.0,63.390984,110988.09375,31.61364,96671.914062,0.572563,94.0,100.0
2025-12-04T20:36:20.954447,111167.0,96739.0,2.391962,110989.882812,12.423209,96672.585938,5.962929,94.0,100.0
2025-12-04T20:36:20.956098,111167.0,96739.0,40.783333,110991.65625,1.837533,96673.25,0.051729,94.0,100.0
2025-12-04T20:36:20.957966,111167.0,96739.0,68.876595,110993.414062,11.792123,96673.90625,0.196566,94.0,100.0
2025-12-04T20:36:20.959890,111129.0,96755.0,82.134583,110994.773438,19.210274,96674.71875,0.268533,94.0,100.0
2025-12-04T20:36:20.961951,111129.0,96755.0,84.156555,110996.117188,24.408028,96675.523438,0.332994,94.0,100.0
2025-12-04T20:36:20.964040,111129.0,96755.0,80.696594,110997.445312,26.658028,96676.320312,0.379285,94.0,100.0
2025-12-04T20:36:20.966082,111129.0,96755.0,73.570129,110998.765625,26.697578,96677.109375,0.416644,94.0,100.0
2025-12-04T20:36:20.967954,110973.0,96716.0,53.747303,110998.507812,22.544851,96677.5,0.481596,94.0,100.0
2025-12-04T20:36:20.969827,110973.0,96716.0,26.117908,110998.25,15.675221,96677.882812,0.689071,94.0,100.0
2025-12-04T20:36:20.971662,110973.0,96716.0,5.10863,110998.0,9.918386,96678.265625,2.229065,94.0,100.0
2025-12-04T20:36:20.973220,110973.0,96716.0,10.010022,110997.75,5.281178,96678.640625,0.605731,94.0,100.0
2025-12-04T20:36:20.974807,110964.0,96672.0,20.70208,110997.414062,1.264978,96678.578125,0.070154,94.0,100.0
2025-12-04T20:36:20.976435,110964.0,96672.0,27.650322,110997.078125,8.778162,96678.515625,0.364489,94.0,100.0
2025-12-04T20:36:20.978444,110964.0,96672.0,30.946709,110996.75,13.569178,96678.453125,0.503407,94.0,100.0
2025-12-04T20:36:20.980498,110964.0,96672.0,31.475517,110996.421875,16.160975,96678.390625,0.589487,94.0,100.0
2025-12-04T20:36:20.982266,111345.0,96801.0,4.32047,110999.90625,8.349381,96679.617188,2.218763,94.0,100.0
2025-12-04T20:36:20.983887,111345.0,96801.0,40.789394,111003.359375,6.348372,96680.828125,0.178694,94.0,100.0
2025-12-04T20:36:20.985434,111345.0,96801.0,70.24691,111006.773438,16.34935,96682.03125,0.267225,94.0,100.0
2025-12-04T20:36:20.987177,111345.0,96801.0,86.951012,111010.15625,22.456284,96683.21875,0.296534,94.0,100.0
2025-12-04T20:36:20.988900,110786.0,96634.0,55.980335,111007.914062,14.196136,96682.726562,0.291165,94.0,100.0
2025-12-04T20:36:20.990555,110786.0,96634.0,6.827771,111005.695312,3.720368,96682.242188,0.625613,94.0,100.0
2025-12-04T20:36:20.992438,110786.0,96634.0,50.743786,111003.5,16.145172,96681.757812,0.365302,94.0,100.0
